nWord_title,nStanza,nLine,nWord,nSyll,rate_shortS,mean_nLine_lg,med_nLine_lg,q1_nLine_lg,q3_nLine_lg,min_nLine_lg,max_nLine_lg,range_nLine_lg,MADmean_nLine_lg,MADmed_nLine_lg,std_nLine_lg,rstd_nLine_lg,mean_nWord_lg,med_nWord_lg,q1_nWord_lg,q3_nWord_lg,min_nWord_lg,max_nWord_lg,range_nWord_lg,MADmean_nWord_lg,MADmed_nWord_lg,std_nWord_lg,rstd_nWord_lg,mean_nSyll_lg,med_nSyll_lg,q1_nSyll_lg,q3_nSyll_lg,min_nSyll_lg,max_nSyll_lg,range_nSyll_lg,MADmean_nSyll_lg,MADmed_nSyll_lg,std_nSyll_lg,rstd_nSyll_lg,mean_nShortS_lg,med_nShortS_lg,q1_nShortS_lg,q3_nShortS_lg,min_nShortS_lg,max_nShortS_lg,range_nShortS_lg,MADmean_nShortS_lg,MADmed_nShortS_lg,std_nShortS_lg,rstd_nShortS_lg,mean_nLongS_lg,med_nLongS_lg,q1_nLongS_lg,q3_nLongS_lg,min_nLongS_lg,max_nLongS_lg,range_nLongS_lg,MADmean_nLongS_lg,MADmed_nLongS_lg,std_nLongS_lg,rstd_nLongS_lg,rhyme_abcb,rhyme_aba,rhyme_abcdb,rhyme_abca,rhyme_abb,rhyme_aaaa,mean_nWord_l,med_nWord_l,q1_nWord_l,q3_nWord_l,min_nWord_l,max_nWord_l,range_nWord_l,MADmean_nWord_l,MADmed_nWord_l,std_nWord_l,rstd_nWord_l,mean_nSyll_l,med_nSyll_l,q1_nSyll_l,q3_nSyll_l,min_nSyll_l,max_nSyll_l,range_nSyll_l,MADmean_nSyll_l,MADmed_nSyll_l,std_nSyll_l,rstd_nSyll_l,mean_nShortS_l,med_nShortS_l,q1_nShortS_l,q3_nShortS_l,min_nShortS_l,max_nShortS_l,range_nShortS_l,MADmean_nShortS_l,MADmed_nShortS_l,std_nShortS_l,rstd_nShortS_l,mean_nLongS_l,med_nLongS_l,q1_nLongS_l,q3_nLongS_l,min_nLongS_l,max_nLongS_l,range_nLongS_l,MADmean_nLongS_l,MADmed_nLongS_l,std_nLongS_l,rstd_nLongS_l,PROPN,NOUN,ADJ,NUM,PRON,VERB,ADV,CONJ,SCONJ,DET,ADP,INTJ,PART,rate_PROPN_NOUN,rate_ADJ,rate_NOUNs,rate_VERB,rate_ADV,rate_phontypeLow,rate_phontypeHigh,rate_phontypeMixed,mean_lenWord,med_lenWord,q1_lenWord,q3_lenWord,min_lenWord,max_lenWord,range_lenWord,MADmean_lenWord,MADmed_lenWord,std_lenWord,rstd_lenWord,sum_lenWord,rate_consonant,rate_fFV,rate_FFV,rate_bFV,rate_BFV,PUNCT,nRhymepair,nAll,rate_clearAll,mean_lenAll,med_lenAll,q1_lenAll,q3_lenAll,min_lenAll,max_lenAll,range_lenAll,MADmean_lenAll,MADmed_lenAll,std_lenAll,rstd_lenAll,class_label
3,8,24,108,216,0.412,3.0,3.0,3.0,3.0,3,3,0,0.0,0.0,0.0,0.0,13.5,13.5,12.75,14.25,12.0,15.0,3.0,1.0,1.0,1.195,0.089,27.0,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,11.125,11.0,10.0,12.0,8.0,15.0,7.0,1.406,1.0,2.031,0.183,15.875,16.0,15.0,17.0,12.0,19.0,7.0,1.406,1.0,2.031,0.128,0,8,0,0,0,0,4.5,4.0,4.0,5.0,3.0,6.0,3.0,0.875,1.0,1.022,0.227,9.0,10.0,7.0,10.0,7.0,10.0,3.0,1.333,0.0,1.445,0.161,3.87,4.0,3.5,4.5,1.0,7.0,6.0,1.062,1.0,1.517,0.392,5.292,6.0,4.0,6.0,2.0,9.0,7.0,1.351,1.0,1.706,0.322,1,30,22,3,10,18,12,7,1,2,0,2,0,0.287,0.204,0.611,0.167,0.111,0.398,0.417,0.167,5.139,5.0,3.0,7.0,1.0,11.0,10.0,1.866,2.0,2.346,0.457,555.0,0.611,0.15,0.045,0.137,0.058,32.0,8,9,0.111,3.222,3.0,3.0,3.0,3.0,4.0,1.0,0.346,0.0,0.441,0.137,1
3,3,15,39,90,0.511,5.0,5.0,5.0,5.0,5,5,0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,15.333,15.0,14.5,16.0,14.0,17.0,3.0,1.111,1.0,1.528,0.1,14.667,15.0,14.0,15.5,13.0,16.0,3.0,1.111,1.0,1.528,0.104,0,0,0,0,0,0,2.6,3.0,2.0,3.0,2.0,3.0,1.0,0.48,0.0,0.507,0.195,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.067,3.0,2.0,4.0,1.0,5.0,4.0,1.271,1.0,1.486,0.485,2.933,3.0,2.0,4.0,1.0,5.0,4.0,1.271,1.0,1.486,0.507,0,10,7,1,1,9,6,4,1,0,0,0,0,0.256,0.179,0.487,0.231,0.154,0.385,0.487,0.103,5.769,6.0,4.5,7.5,1.0,11.0,10.0,2.004,2.0,2.465,0.427,225.0,0.6,0.182,0.027,0.129,0.062,13.0,4,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1
3,5,20,83,159,0.459,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,16.6,16.0,16.0,17.0,15.0,19.0,4.0,1.12,1.0,1.517,0.091,31.8,32.0,32.0,32.0,31.0,32.0,1.0,0.32,0.0,0.447,0.014,14.6,15.0,14.0,16.0,12.0,16.0,4.0,1.28,1.0,1.673,0.115,17.2,17.0,16.0,18.0,15.0,20.0,5.0,1.44,1.0,1.924,0.112,0,0,0,0,0,0,4.15,4.5,3.0,5.0,1.0,7.0,6.0,1.35,1.0,1.694,0.408,7.95,9.0,7.75,9.0,4.0,10.0,6.0,1.975,0.0,2.373,0.298,3.65,4.0,3.0,4.0,2.0,6.0,4.0,0.92,1.0,1.137,0.311,4.3,5.0,3.5,5.25,1.0,6.0,5.0,1.34,1.0,1.625,0.378,2,14,12,0,13,17,5,9,2,4,1,4,0,0.193,0.145,0.494,0.205,0.06,0.373,0.434,0.145,4.807,5.0,2.0,7.0,1.0,16.0,15.0,2.349,2.0,2.915,0.606,399.0,0.602,0.178,0.045,0.12,0.055,24.0,6,5,0.2,3.2,3.0,3.0,3.0,3.0,4.0,1.0,0.32,0.0,0.447,0.14,1
3,4,20,82,166,0.464,5.0,5.0,5.0,5.0,5,5,0,0.0,0.0,0.0,0.0,20.5,20.0,17.0,23.5,17.0,25.0,8.0,3.5,3.0,4.123,0.201,41.5,41.5,41.0,42.0,41.0,42.0,1.0,0.5,0.5,0.577,0.014,19.25,19.5,17.0,21.75,14.0,24.0,10.0,3.25,3.0,4.272,0.222,22.25,22.0,19.25,25.0,17.0,28.0,11.0,3.75,3.5,4.787,0.215,0,0,0,0,0,0,4.1,4.0,3.0,4.25,2.0,6.0,4.0,0.85,1.0,1.165,0.284,8.3,8.5,8.0,9.0,7.0,9.0,2.0,0.7,0.5,0.801,0.097,3.85,4.0,3.0,5.0,1.0,6.0,5.0,1.095,1.0,1.424,0.37,4.45,4.5,3.75,5.0,2.0,8.0,6.0,1.15,0.5,1.504,0.338,0,19,7,3,10,13,16,5,0,8,1,0,0,0.232,0.085,0.476,0.159,0.195,0.366,0.476,0.159,4.902,5.0,2.25,7.0,1.0,12.0,11.0,2.139,2.0,2.669,0.545,402.0,0.587,0.169,0.045,0.152,0.047,19.0,6,3,0.667,2.333,2.0,2.0,2.5,2.0,3.0,1.0,0.444,0.0,0.577,0.247,1
3,8,24,114,224,0.464,3.0,3.0,3.0,3.0,3,3,0,0.0,0.0,0.0,0.0,14.25,14.5,12.75,16.0,12.0,16.0,4.0,1.5,1.5,1.753,0.123,28.0,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,12.0,14.25,10.0,15.0,5.0,1.25,1.0,1.69,0.13,15.0,15.0,13.75,16.0,13.0,18.0,5.0,1.25,1.0,1.69,0.113,0,8,0,0,0,0,4.75,5.0,4.0,5.0,3.0,6.0,3.0,0.729,1.0,0.897,0.189,9.333,9.0,9.0,10.0,9.0,10.0,1.0,0.444,0.0,0.482,0.052,4.333,4.0,4.0,5.0,2.0,7.0,5.0,0.972,1.0,1.239,0.286,5.0,5.0,4.0,5.25,3.0,7.0,4.0,0.75,1.0,1.103,0.221,3,29,18,2,13,16,10,3,3,12,3,2,0,0.281,0.158,0.57,0.14,0.088,0.351,0.509,0.114,5.018,5.0,3.0,6.0,1.0,13.0,12.0,2.248,2.0,2.828,0.564,572.0,0.608,0.184,0.04,0.129,0.038,21.0,8,8,0.75,2.25,2.0,2.0,2.25,2.0,3.0,1.0,0.375,0.0,0.463,0.206,1
3,4,16,56,112,0.562,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,14.0,13.5,13.0,14.5,13.0,16.0,3.0,1.0,0.5,1.414,0.101,28.0,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,15.75,18.0,15.5,18.25,8.0,19.0,11.0,3.875,0.5,5.188,0.329,12.25,10.0,9.75,12.5,9.0,20.0,11.0,3.875,0.5,5.188,0.424,1,0,0,0,0,0,3.5,4.0,3.0,4.0,2.0,4.0,2.0,0.562,0.0,0.632,0.181,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,4.2,3.0,3.0,6.0,2.0,6.0,4.0,1.44,1.0,1.568,0.373,3.062,4.0,1.0,4.0,1.0,7.0,6.0,1.555,1.0,1.843,0.602,0,13,7,0,6,11,6,3,0,6,0,0,4,0.232,0.125,0.464,0.196,0.107,0.339,0.589,0.036,4.75,5.0,3.0,7.0,1.0,10.0,9.0,2.08,2.0,2.406,0.507,266.0,0.579,0.233,0.06,0.094,0.034,11.0,7,2,0.5,4.0,4.0,3.5,4.5,3.0,5.0,2.0,1.0,1.0,1.414,0.354,1
3,7,21,103,189,0.439,3.0,3.0,3.0,3.0,3,3,0,0.0,0.0,0.0,0.0,14.714,15.0,13.5,16.0,12.0,17.0,5.0,1.469,2.0,1.89,0.128,27.0,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,11.857,12.0,11.0,12.0,10.0,15.0,5.0,1.02,1.0,1.574,0.133,15.143,15.0,15.0,16.0,12.0,17.0,5.0,1.02,1.0,1.574,0.104,0,7,0,0,0,0,4.905,5.0,4.0,5.0,3.0,7.0,4.0,0.785,1.0,1.044,0.213,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,3.952,4.0,3.0,5.0,2.0,6.0,4.0,0.916,1.0,1.161,0.294,5.048,5.0,4.0,6.0,3.0,7.0,4.0,0.916,1.0,1.161,0.23,0,27,17,1,12,12,14,6,4,7,2,1,0,0.262,0.165,0.553,0.117,0.136,0.417,0.476,0.068,4.621,5.0,3.0,6.0,1.0,10.0,9.0,1.926,2.0,2.356,0.51,476.0,0.603,0.176,0.042,0.126,0.053,32.0,7,7,0.429,2.857,3.0,2.5,3.0,2.0,4.0,2.0,0.49,0.0,0.69,0.242,1
3,6,18,82,162,0.42,3.0,3.0,3.0,3.0,3,3,0,0.0,0.0,0.0,0.0,13.667,13.0,13.0,14.5,12.0,16.0,4.0,1.222,0.5,1.506,0.11,27.0,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,11.333,10.5,9.25,14.0,7.0,16.0,9.0,2.778,2.5,3.502,0.309,15.667,16.5,13.0,17.75,11.0,20.0,9.0,2.778,2.5,3.502,0.224,0,4,0,0,0,0,4.556,4.0,4.0,5.0,3.0,7.0,4.0,0.84,1.0,1.042,0.229,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,3.778,4.0,3.0,5.0,1.0,6.0,5.0,1.025,1.0,1.263,0.334,5.222,5.0,4.0,6.0,3.0,8.0,5.0,1.025,1.0,1.263,0.242,1,15,15,1,13,17,6,2,1,4,0,3,4,0.195,0.183,0.549,0.207,0.073,0.427,0.476,0.098,5.195,5.0,3.25,6.0,1.0,11.0,10.0,1.755,1.5,2.285,0.44,426.0,0.62,0.164,0.033,0.148,0.035,32.0,8,11,0.727,2.545,2.0,2.0,2.5,2.0,6.0,4.0,0.793,0.0,1.214,0.477,1
3,6,24,102,203,0.409,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,17.0,17.5,15.5,18.75,13.0,20.0,7.0,2.0,2.0,2.608,0.153,33.833,34.0,34.0,34.0,33.0,34.0,1.0,0.278,0.0,0.408,0.012,13.833,14.5,12.5,15.0,11.0,16.0,5.0,1.556,1.0,1.941,0.14,20.0,19.0,19.0,21.25,18.0,23.0,5.0,1.667,0.5,2.0,0.1,0,0,0,0,0,0,4.25,4.0,3.0,5.0,2.0,8.0,6.0,1.208,1.0,1.482,0.349,8.458,8.0,7.0,10.0,7.0,10.0,3.0,1.458,1.0,1.503,0.178,3.458,3.0,3.0,4.0,1.0,6.0,5.0,0.997,1.0,1.215,0.351,5.0,5.0,4.0,6.0,3.0,8.0,5.0,0.917,1.0,1.216,0.243,0,30,18,2,10,18,10,6,2,5,0,1,0,0.294,0.176,0.588,0.176,0.098,0.402,0.48,0.059,4.951,5.0,3.0,6.75,1.0,11.0,10.0,2.094,2.0,2.577,0.521,505.0,0.598,0.178,0.042,0.125,0.057,32.0,12,7,0.571,2.429,2.0,2.0,3.0,2.0,3.0,1.0,0.49,0.0,0.535,0.22,1
3,4,16,71,128,0.5,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,17.75,17.5,15.5,19.75,14.0,22.0,8.0,2.75,2.5,3.5,0.197,32.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,15.75,16.25,15.0,17.0,2.0,0.5,0.5,0.816,0.051,16.0,16.0,15.75,16.25,15.0,17.0,2.0,0.5,0.5,0.816,0.051,0,0,0,4,0,0,4.438,4.0,4.0,5.0,3.0,6.0,3.0,0.867,1.0,1.031,0.232,8.0,8.0,7.75,8.25,7.0,9.0,2.0,0.5,0.5,0.73,0.091,4.0,4.5,2.75,5.0,1.0,7.0,6.0,1.5,1.5,1.826,0.456,4.0,3.5,3.0,5.25,1.0,8.0,7.0,1.375,0.5,1.789,0.447,0,14,7,1,10,13,8,10,1,7,0,0,0,0.197,0.099,0.451,0.183,0.113,0.479,0.479,0.042,4.38,5.0,2.0,6.0,1.0,12.0,11.0,2.037,2.0,2.486,0.568,311.0,0.588,0.154,0.058,0.161,0.039,13.0,4,4,0.5,2.75,2.5,2.0,3.25,2.0,4.0,2.0,0.75,0.5,0.957,0.348,1
3,4,20,115,212,0.392,5.0,5.0,5.0,5.0,5,5,0,0.0,0.0,0.0,0.0,28.75,29.5,27.5,30.75,23.0,33.0,10.0,2.875,2.0,4.193,0.146,53.0,53.0,53.0,53.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,20.75,21.5,19.25,23.0,17.0,23.0,6.0,2.25,1.5,2.872,0.138,32.25,31.5,30.0,33.75,30.0,36.0,6.0,2.25,1.5,2.872,0.089,0,0,0,0,0,0,5.75,5.5,5.0,7.0,3.0,8.0,5.0,1.15,1.0,1.372,0.239,10.6,11.0,10.0,11.0,10.0,11.0,1.0,0.48,0.0,0.503,0.047,4.15,4.0,3.0,5.0,2.0,6.0,4.0,1.08,1.0,1.348,0.325,6.45,7.0,5.0,7.25,4.0,9.0,5.0,1.305,1.0,1.538,0.238,8,27,15,0,12,15,20,9,1,8,0,0,0,0.304,0.13,0.539,0.13,0.174,0.426,0.391,0.13,4.687,4.0,3.0,6.0,1.0,16.0,15.0,2.16,2.0,2.776,0.592,539.0,0.607,0.119,0.065,0.15,0.059,25.0,8,7,0.571,3.0,3.0,2.5,3.5,2.0,4.0,2.0,0.571,1.0,0.816,0.272,1
3,4,20,101,171,0.38,5.0,5.0,5.0,5.0,5,5,0,0.0,0.0,0.0,0.0,25.25,25.5,23.75,27.0,23.0,27.0,4.0,1.75,1.5,2.062,0.082,42.75,43.0,42.75,43.0,42.0,43.0,1.0,0.375,0.0,0.5,0.012,16.25,16.5,15.25,17.5,13.0,19.0,6.0,1.75,1.5,2.5,0.154,26.5,26.5,25.25,27.75,23.0,30.0,7.0,2.0,2.0,2.887,0.109,0,0,0,0,0,0,5.05,5.5,4.5,6.0,3.0,7.0,4.0,1.05,0.5,1.317,0.261,8.55,10.0,8.0,10.0,5.0,10.0,5.0,1.64,0.0,1.986,0.232,3.25,3.0,2.0,4.25,1.0,7.0,6.0,1.3,1.0,1.585,0.488,5.3,5.0,4.0,6.25,2.0,8.0,6.0,1.53,1.0,1.922,0.363,6,17,4,2,12,27,8,7,7,4,3,4,0,0.228,0.04,0.406,0.267,0.079,0.416,0.396,0.149,4.574,5.0,3.0,6.0,1.0,10.0,9.0,1.638,2.0,2.041,0.446,462.0,0.63,0.149,0.043,0.149,0.028,31.0,4,12,0.667,2.583,2.0,2.0,3.0,2.0,5.0,3.0,0.681,0.0,0.9,0.349,1
3,5,19,77,169,0.408,3.8,4.0,3.0,4.0,3,5,2,0.64,1.0,0.837,0.22,15.4,16.0,14.0,16.0,14.0,17.0,3.0,1.12,1.0,1.342,0.087,33.8,33.0,32.0,36.0,27.0,41.0,14.0,3.76,3.0,5.167,0.153,13.8,15.0,14.0,15.0,7.0,18.0,11.0,2.72,1.0,4.087,0.296,20.0,21.0,18.0,23.0,13.0,25.0,12.0,3.6,3.0,4.69,0.235,1,1,1,0,0,0,4.053,3.0,3.0,5.0,2.0,8.0,6.0,1.23,1.0,1.545,0.381,8.895,10.0,7.0,10.0,5.0,11.0,6.0,1.512,1.0,1.823,0.205,3.632,4.0,3.0,4.0,1.0,6.0,5.0,1.058,1.0,1.342,0.37,5.263,6.0,3.0,6.5,2.0,9.0,7.0,1.828,2.0,2.207,0.419,1,20,13,0,5,12,8,7,2,3,2,3,1,0.273,0.169,0.506,0.156,0.104,0.39,0.39,0.182,5.649,5.0,3.0,8.0,1.0,14.0,13.0,2.493,2.0,3.178,0.563,435.0,0.611,0.145,0.034,0.17,0.039,26.0,5,14,0.643,2.357,2.0,2.0,3.0,2.0,3.0,1.0,0.459,0.0,0.497,0.211,1
3,4,16,71,139,0.475,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,17.75,17.5,16.75,18.5,16.0,20.0,4.0,1.25,1.0,1.708,0.096,34.75,35.0,34.5,35.25,33.0,36.0,3.0,0.875,0.5,1.258,0.036,16.5,16.5,14.75,18.25,14.0,19.0,5.0,2.0,2.0,2.38,0.144,18.25,18.5,16.5,20.25,15.0,21.0,6.0,2.25,2.0,2.754,0.151,0,0,0,3,0,0,4.438,5.0,3.0,6.0,1.0,7.0,6.0,1.578,1.0,1.896,0.427,8.688,9.5,8.0,11.0,4.0,11.0,7.0,2.219,1.5,2.774,0.319,4.125,4.0,3.0,5.25,2.0,7.0,5.0,1.297,1.0,1.628,0.395,4.562,4.5,2.75,7.0,1.0,8.0,7.0,2.188,2.5,2.502,0.548,0,10,12,1,7,18,8,6,3,5,0,0,1,0.141,0.169,0.423,0.254,0.113,0.465,0.423,0.099,4.944,5.0,3.0,6.0,1.0,11.0,10.0,2.095,2.0,2.618,0.53,351.0,0.604,0.174,0.026,0.154,0.043,21.0,5,6,0.667,2.5,2.0,2.0,2.75,2.0,4.0,2.0,0.667,0.0,0.837,0.335,1
3,5,20,97,180,0.406,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,19.4,20.0,19.0,20.0,17.0,21.0,4.0,1.12,1.0,1.517,0.078,36.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,14.6,14.0,13.0,15.0,12.0,19.0,7.0,1.92,1.0,2.702,0.185,21.4,22.0,21.0,23.0,17.0,24.0,7.0,1.92,1.0,2.702,0.126,4,0,0,0,0,0,4.85,5.0,4.0,5.0,3.0,7.0,4.0,0.81,0.5,1.137,0.234,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,3.65,3.0,3.0,5.0,1.0,6.0,5.0,1.18,1.0,1.424,0.39,5.35,6.0,4.0,6.0,3.0,8.0,5.0,1.18,1.0,1.424,0.266,0,21,6,0,8,16,20,9,5,8,3,1,0,0.216,0.062,0.361,0.165,0.206,0.474,0.433,0.062,4.753,5.0,3.0,6.0,1.0,11.0,10.0,2.085,2.0,2.697,0.567,461.0,0.61,0.132,0.048,0.145,0.065,21.0,6,7,0.429,3.0,3.0,2.0,3.0,2.0,6.0,4.0,0.857,1.0,1.414,0.471,1
3,16,80,280,519,0.428,5.0,4.0,4.0,4.0,4,20,16,1.875,0.0,4.0,0.8,17.5,14.0,11.75,14.0,9.0,85.0,76.0,8.438,2.0,18.144,1.037,32.438,24.0,24.0,24.0,24.0,159.0,135.0,15.82,0.0,33.75,1.04,13.875,10.0,7.75,12.5,7.0,70.0,63.0,7.062,2.5,15.183,1.094,18.562,14.0,12.0,17.0,10.0,89.0,79.0,8.805,2.5,18.956,1.021,13,0,0,0,0,0,3.5,3.0,3.0,4.0,1.0,7.0,6.0,0.975,1.0,1.18,0.337,6.488,6.0,6.0,6.0,6.0,10.0,4.0,0.756,0.0,1.031,0.159,2.775,3.0,2.0,4.0,1.0,6.0,5.0,0.992,1.0,1.232,0.444,3.712,4.0,3.0,5.0,1.0,6.0,5.0,1.038,1.0,1.265,0.341,6,75,26,3,29,47,41,22,6,22,3,0,0,0.289,0.093,0.496,0.168,0.146,0.4,0.436,0.132,4.754,4.0,3.0,6.0,1.0,15.0,14.0,2.106,2.0,2.633,0.554,1331.0,0.61,0.151,0.044,0.144,0.051,60.0,23,18,0.611,2.5,2.5,2.0,3.0,2.0,3.0,1.0,0.5,0.5,0.514,0.206,1
3,6,36,133,244,0.463,6.0,5.5,5.0,6.0,4,10,6,1.333,0.5,2.098,0.35,22.167,21.0,17.0,28.0,14.0,31.0,17.0,6.167,5.5,7.111,0.321,40.667,36.5,31.5,46.0,28.0,64.0,36.0,10.556,7.5,13.589,0.334,18.833,17.0,13.5,21.25,11.0,33.0,22.0,5.833,4.5,8.01,0.425,21.833,19.5,17.25,25.5,17.0,31.0,14.0,4.778,2.5,5.879,0.269,1,0,1,0,0,0,3.694,4.0,2.0,4.0,2.0,8.0,6.0,1.173,1.0,1.527,0.413,6.778,7.0,5.0,9.0,3.0,10.0,7.0,1.914,2.0,2.166,0.32,3.139,3.0,2.0,4.0,1.0,6.0,5.0,1.051,1.0,1.291,0.411,3.743,4.0,3.0,5.0,1.0,7.0,6.0,1.208,1.0,1.54,0.412,5,26,11,2,13,25,18,14,7,10,0,2,0,0.233,0.083,0.429,0.188,0.135,0.466,0.391,0.12,4.624,4.0,2.0,6.0,1.0,12.0,11.0,2.236,2.0,2.684,0.581,615.0,0.603,0.138,0.042,0.18,0.036,36.0,12,8,0.5,2.625,3.0,2.0,3.0,2.0,3.0,1.0,0.469,0.0,0.518,0.197,1
3,5,33,159,287,0.436,6.6,5.0,5.0,8.0,5,10,5,1.92,0.0,2.302,0.349,31.8,31.0,27.0,37.0,26.0,38.0,12.0,4.56,5.0,5.541,0.174,57.4,49.0,49.0,68.0,49.0,72.0,23.0,10.08,0.0,11.589,0.202,25.0,21.0,19.0,32.0,17.0,36.0,19.0,7.2,4.0,8.456,0.338,32.4,32.0,30.0,32.0,28.0,40.0,12.0,3.04,2.0,4.561,0.141,0,0,0,0,0,0,4.818,5.0,4.0,6.0,2.0,8.0,6.0,1.14,1.0,1.424,0.296,8.697,9.0,9.0,10.0,4.0,11.0,7.0,1.284,0.0,1.862,0.214,3.788,4.0,3.0,5.0,2.0,6.0,4.0,1.093,1.0,1.293,0.341,4.909,5.0,4.0,6.0,2.0,8.0,6.0,1.267,1.0,1.646,0.335,3,38,22,1,13,23,26,14,5,9,2,1,2,0.258,0.138,0.484,0.145,0.164,0.396,0.478,0.094,4.566,5.0,3.0,6.0,1.0,13.0,12.0,1.93,2.0,2.391,0.524,726.0,0.605,0.167,0.043,0.139,0.047,44.0,19,16,0.375,2.625,3.0,2.0,3.0,2.0,3.0,1.0,0.469,0.0,0.5,0.19,1
3,9,45,248,479,0.436,5.0,5.0,5.0,5.0,5,5,0,0.0,0.0,0.0,0.0,27.556,27.0,27.0,29.0,24.0,30.0,6.0,1.506,2.0,1.878,0.068,53.222,53.0,53.0,53.0,53.0,54.0,1.0,0.346,0.0,0.441,0.008,23.222,23.0,20.0,25.0,20.0,29.0,9.0,2.691,3.0,3.232,0.139,30.0,30.0,28.0,33.0,24.0,34.0,10.0,2.667,3.0,3.317,0.111,0,0,0,0,0,0,5.511,5.0,5.0,6.0,3.0,8.0,5.0,0.968,1.0,1.18,0.214,10.644,11.0,10.0,11.0,10.0,12.0,2.0,0.516,0.0,0.57,0.054,4.644,5.0,4.0,5.0,2.0,7.0,5.0,1.001,1.0,1.228,0.264,6.0,6.0,5.0,7.0,3.0,8.0,5.0,1.111,1.0,1.365,0.228,2,63,34,3,20,44,40,15,6,16,4,1,0,0.262,0.137,0.492,0.177,0.161,0.375,0.435,0.161,4.847,5.0,3.0,7.0,1.0,15.0,14.0,2.275,2.0,2.794,0.576,1202.0,0.601,0.147,0.046,0.148,0.057,68.0,11,16,0.375,2.688,3.0,2.0,3.0,2.0,4.0,2.0,0.516,0.0,0.602,0.224,1
3,4,23,91,189,0.487,5.75,6.0,4.75,7.0,4,7,3,1.25,1.0,1.5,0.261,22.75,21.5,19.75,24.5,19.0,29.0,10.0,3.25,2.0,4.5,0.198,47.25,49.5,46.25,50.5,38.0,52.0,14.0,4.625,1.5,6.292,0.133,23.0,23.5,21.5,25.0,17.0,28.0,11.0,3.0,2.5,4.546,0.198,24.25,25.0,23.25,26.0,21.0,26.0,5.0,1.75,1.0,2.363,0.097,1,0,0,0,0,0,3.957,4.0,3.0,5.0,1.0,7.0,6.0,1.267,1.0,1.665,0.421,8.217,9.0,6.0,11.0,3.0,12.0,9.0,2.45,2.0,2.891,0.352,4.0,4.0,3.0,5.0,1.0,8.0,7.0,1.391,1.0,1.834,0.459,4.217,4.0,3.0,6.0,1.0,7.0,6.0,1.376,1.0,1.678,0.398,1,25,6,0,10,18,12,6,4,6,2,0,1,0.286,0.066,0.462,0.198,0.132,0.374,0.451,0.154,5.22,5.0,3.0,7.0,1.0,13.0,12.0,2.344,2.0,2.878,0.551,475.0,0.602,0.187,0.034,0.145,0.032,25.0,8,7,0.286,3.286,3.0,2.5,3.0,2.0,7.0,5.0,1.061,0.0,1.704,0.519,1
