nWord_title,nStanza,q3_nSyll_lg,MADmed_nSyll_lg,rstd_nSyll_lg,rhyme_abcdb,rhyme_abca,rhyme_aaaa,q1_nWord_l,MADmed_nSyll_l,SCONJ,DET,ADP,med_lenWord,PUNCT,range_lenAll,class_label
3,4,30.0,0.0,0.0,0,0,0,4.0,0.0,0,3,0,5.0,13.0,0.0,1
3,5,24.0,0.0,0.0,0,0,0,2.0,2.0,3,8,0,4.0,23.0,1.0,1
3,4,39.0,0.0,0.0,0,0,0,5.0,0.5,4,11,1,5.0,21.0,1.0,1
4,3,26.5,0.0,0.022,0,0,0,2.0,0.0,0,3,0,5.0,11.0,0.0,1
3,3,32.5,1.0,0.031,0,0,0,3.0,0.5,0,5,1,6.0,9.0,1.0,1
3,6,25.0,0.0,0.0,0,0,0,3.25,0.0,0,3,0,5.0,25.0,1.0,1
3,5,42.0,0.0,0.388,0,0,0,4.0,0.0,0,4,1,4.5,24.0,5.0,1
3,4,46.75,2.5,0.307,0,0,0,3.0,0.0,3,5,1,4.0,22.0,1.0,1
3,4,47.0,0.0,0.011,0,0,0,5.0,0.0,1,11,1,4.0,20.0,2.0,1
3,10,30.0,0.0,0.011,0,0,0,5.0,0.0,2,13,2,5.0,40.0,4.0,1
3,3,36.0,0.0,0.0,0,0,0,3.5,0.0,0,1,0,4.0,18.0,2.0,1
3,10,30.0,0.0,0.227,0,0,0,5.0,0.0,5,12,3,5.0,39.0,1.0,1
3,2,150.25,1.5,0.014,0,0,0,4.0,1.0,1,9,0,5.0,35.0,3.0,1
3,2,148.0,94.0,1.316,0,0,0,3.75,0.5,0,5,1,5.0,20.0,2.0,1
3,3,212.5,35.0,0.809,0,0,0,4.0,0.0,1,20,1,5.0,58.0,2.0,1
3,6,39.0,0.0,0.0,0,0,0,4.0,2.0,4,7,2,5.0,28.0,1.0,1
3,8,27.0,0.0,0.0,0,0,0,4.0,0.0,1,2,0,5.0,32.0,1.0,1
3,3,30.0,0.0,0.0,0,0,0,2.0,0.0,1,0,0,6.0,13.0,0.0,1
3,5,32.0,0.0,0.014,0,0,0,3.0,0.0,2,4,1,5.0,24.0,1.0,1
3,4,42.0,0.5,0.014,0,0,0,3.0,0.5,0,8,1,5.0,19.0,1.0,1
3,8,28.0,0.0,0.0,0,0,0,4.0,0.0,3,12,3,5.0,21.0,1.0,1
3,4,28.0,0.0,0.0,0,0,0,3.0,0.0,0,6,0,5.0,11.0,2.0,1
3,7,27.0,0.0,0.0,0,0,0,4.0,0.0,4,7,2,5.0,32.0,2.0,1
3,6,27.0,0.0,0.0,0,0,0,4.0,0.0,1,4,0,5.0,32.0,4.0,1
3,6,34.0,0.0,0.012,0,0,0,3.0,1.0,2,5,0,5.0,32.0,1.0,1
3,4,32.0,0.0,0.0,0,4,0,4.0,0.5,1,7,0,5.0,13.0,2.0,1
3,4,53.0,0.0,0.0,0,0,0,5.0,0.0,1,8,0,4.0,25.0,2.0,1
3,4,43.0,0.0,0.012,0,0,0,4.5,0.0,7,4,3,5.0,31.0,3.0,1
3,5,36.0,3.0,0.153,1,0,0,3.0,1.0,2,3,2,5.0,26.0,1.0,1
3,4,35.25,0.5,0.036,0,3,0,3.0,1.5,3,5,0,5.0,21.0,2.0,1
3,5,36.0,0.0,0.0,0,0,0,4.0,0.0,5,8,3,5.0,21.0,4.0,1
3,16,24.0,0.0,1.04,0,0,0,3.0,0.0,6,22,3,4.0,60.0,1.0,1
3,6,46.0,7.5,0.334,1,0,0,2.0,2.0,7,10,0,4.0,36.0,1.0,1
3,5,68.0,0.0,0.202,0,0,0,4.0,0.0,5,9,2,5.0,44.0,1.0,1
3,9,53.0,0.0,0.008,0,0,0,5.0,0.0,6,16,4,5.0,68.0,2.0,1
3,4,50.5,1.5,0.133,0,0,0,3.0,2.0,4,6,2,5.0,25.0,5.0,1
4,6,22.0,1.0,0.052,0,0,0,5.0,0.5,0,6,2,5.0,15.0,1.0,1
3,5,36.0,0.0,0.171,0,0,0,4.0,0.0,1,9,0,5.0,25.0,1.0,1
3,13,22.0,0.0,0.0,0,0,0,3.0,1.0,2,11,1,5.0,41.0,2.0,1
3,5,36.0,0.0,0.0,0,0,0,3.0,0.0,1,6,1,5.0,29.0,2.0,1
3,4,24.0,0.0,0.0,0,0,0,4.0,0.0,2,0,0,5.0,18.0,4.0,1
3,7,42.0,0.0,0.009,0,0,0,5.0,0.0,4,8,2,5.0,40.0,5.0,1
3,2,98.75,2.5,0.036,0,0,0,3.0,1.0,3,10,1,4.0,25.0,1.0,1
3,6,44.0,0.0,0.0,0,0,0,4.75,0.0,4,9,0,5.0,26.0,2.0,1
3,4,87.75,21.0,0.689,0,0,0,3.0,1.0,2,13,1,5.0,36.0,3.0,1
3,5,36.0,0.0,0.0,0,0,0,4.0,0.0,0,8,0,4.0,21.0,3.0,1
3,7,37.0,0.0,0.0,0,0,0,2.0,0.0,3,12,0,4.0,35.0,3.0,1
3,5,38.0,0.0,0.012,0,0,0,3.0,1.0,3,9,0,5.0,19.0,2.0,1
3,5,36.0,4.0,0.318,0,0,0,2.0,1.5,2,11,0,5.0,21.0,1.0,1
3,3,72.0,0.0,0.0,0,0,0,3.75,1.0,0,11,1,6.0,22.0,1.0,1
3,5,32.0,0.0,0.0,0,0,2,4.0,0.0,3,6,0,5.0,25.0,3.0,1
3,4,56.5,6.5,0.18,0,0,0,3.0,1.0,2,12,1,4.0,26.0,2.0,1
3,5,35.0,0.0,0.0,0,0,0,3.0,2.0,9,9,1,5.0,23.0,2.0,1
3,5,41.0,0.0,0.0,0,0,0,3.75,0.0,2,2,0,5.0,20.0,1.0,1
4,11,32.0,0.0,0.0,0,0,0,3.0,0.5,4,22,6,5.0,43.0,1.0,1
3,3,33.0,0.0,0.0,0,0,0,2.5,1.0,1,2,2,5.0,25.0,0.0,1
3,4,25.25,1.0,0.053,0,0,0,3.0,1.0,3,8,0,5.0,15.0,1.0,1
3,4,23.0,0.0,0.0,0,0,0,2.0,1.0,1,1,1,5.0,11.0,1.0,1
3,4,51.5,10.5,0.31,0,0,0,2.0,1.0,3,5,0,5.0,22.0,1.0,1
3,11,24.0,0.0,0.0,0,0,0,3.0,0.0,2,18,3,5.0,38.0,2.0,1
3,4,27.5,1.0,0.064,0,0,0,2.75,0.0,2,8,0,4.0,20.0,0.0,1
3,6,29.0,0.0,0.014,0,0,0,3.75,1.0,5,7,2,4.0,24.0,2.0,1
3,6,40.5,4.0,0.252,0,0,0,4.0,0.0,4,5,2,5.0,22.0,4.0,1
3,6,24.0,0.0,0.0,0,0,0,3.25,0.0,5,8,1,5.0,20.0,2.0,1
3,4,39.0,0.0,0.013,0,0,0,4.0,1.5,5,6,0,5.0,20.0,2.0,1
3,7,31.0,0.0,0.0,0,0,0,3.0,0.0,4,4,1,5.0,28.0,2.0,1
3,6,34.0,0.0,0.0,0,0,0,3.75,0.5,2,10,3,5.0,27.0,2.0,1
3,6,25.0,0.0,0.0,0,0,0,3.25,0.0,4,2,1,5.0,20.0,2.0,1
3,5,27.0,0.0,0.0,0,0,0,3.0,0.0,0,4,0,4.0,22.0,1.0,1
3,4,48.5,3.5,0.22,0,0,0,3.75,0.0,5,11,0,4.0,27.0,5.0,1
3,3,36.0,0.0,0.0,3,0,0,3.0,0.0,2,6,1,4.0,18.0,1.0,1
3,4,36.5,1.0,0.054,0,0,0,2.0,2.0,2,10,0,4.0,20.0,3.0,1
3,2,48.0,2.0,0.06,0,0,0,2.0,0.0,0,3,0,5.0,12.0,1.0,1
3,6,19.0,0.0,0.0,0,0,0,2.25,0.0,2,3,0,5.0,17.0,1.0,1
3,3,40.0,0.0,0.0,0,0,0,3.5,1.0,1,4,0,4.0,15.0,1.0,1
3,3,40.0,0.0,0.015,0,0,0,3.0,0.0,8,4,2,5.0,21.0,1.0,1
3,2,34.0,0.0,0.0,0,0,0,2.0,0.0,0,2,0,5.0,7.0,1.0,1
3,2,37.0,0.0,0.0,0,0,0,3.0,0.0,5,2,0,5.0,8.0,0.0,1
3,3,29.5,0.0,0.02,0,0,1,3.0,1.0,1,3,0,5.0,16.0,1.0,1
3,3,31.5,0.0,0.018,0,0,0,4.75,0.5,1,5,0,3.0,20.0,0.0,1
3,4,42.25,1.0,0.089,0,0,0,3.0,2.0,4,8,1,4.0,24.0,1.0,1
3,3,58.5,7.0,0.148,0,0,0,3.0,2.0,2,6,0,4.0,32.0,1.0,1
3,2,41.0,0.0,0.0,0,0,0,3.0,1.0,3,2,0,5.0,6.0,0.0,1
3,5,30.0,0.0,0.029,0,5,0,3.0,0.5,3,6,0,5.0,13.0,1.0,1
3,3,42.5,1.0,0.024,0,0,0,3.0,0.0,5,1,0,4.0,19.0,1.0,1
3,3,32.0,0.0,0.0,0,0,0,4.0,0.0,0,5,2,5.0,12.0,1.0,1
3,3,28.0,2.0,0.115,0,0,0,2.75,1.0,1,2,0,5.0,9.0,1.0,1
3,4,34.0,0.0,0.0,0,0,0,4.0,0.5,1,9,1,5.0,21.0,1.0,1
3,2,31.5,1.0,0.046,0,0,0,3.0,0.0,0,5,0,4.0,9.0,1.0,1
4,5,30.0,0.0,0.0,0,0,0,3.0,0.0,5,4,0,4.0,18.0,2.0,1
3,3,67.0,0.0,0.017,0,0,0,4.0,0.0,1,6,0,5.0,29.0,3.0,1
3,3,26.0,0.0,0.0,0,0,0,5.0,0.5,8,6,0,3.0,27.0,1.0,1
3,3,34.0,0.0,0.0,0,0,0,2.5,2.0,0,0,0,6.0,16.0,0.0,1
3,3,42.0,0.0,0.014,0,0,0,4.0,0.0,1,4,1,4.5,17.0,3.0,1
3,4,32.0,0.0,0.0,0,0,4,4.0,0.0,3,4,0,4.0,21.0,2.0,1
3,4,36.0,0.0,0.0,0,0,0,4.0,0.0,6,2,0,5.0,16.0,1.0,1
3,3,51.0,0.0,0.108,0,0,0,3.0,1.0,2,4,1,5.0,19.0,3.0,1
3,3,34.0,0.0,0.0,0,0,0,3.0,0.0,2,4,2,4.0,10.0,1.0,1
3,4,36.25,0.0,0.014,0,0,0,4.0,0.0,1,3,0,5.0,12.0,1.0,1
3,3,35.0,0.0,0.0,0,0,0,4.0,0.0,2,3,0,5.0,12.0,3.0,1
3,3,40.0,0.0,0.63,0,0,0,3.0,0.0,0,3,1,5.0,11.0,0.0,1
3,2,33.0,0.0,0.0,0,0,0,2.25,0.0,5,2,0,5.0,14.0,1.0,1
3,3,30.0,0.0,0.0,0,0,0,2.0,0.0,0,0,0,6.0,14.0,2.0,1
3,3,28.5,0.0,0.02,0,0,0,2.0,3.5,5,3,0,5.0,14.0,1.0,1
3,3,18.0,0.0,0.065,0,0,0,3.0,0.0,0,0,0,5.0,8.0,4.0,1
3,7,31.0,1.0,0.083,0,0,0,4.0,1.0,4,12,0,4.0,29.0,3.0,1
3,6,28.0,0.0,0.0,0,0,0,3.0,1.0,2,5,0,5.0,28.0,4.0,1
3,4,41.0,0.0,0.0,0,0,0,5.0,0.5,1,5,2,5.0,19.0,1.0,1
3,9,23.0,0.0,0.0,0,0,0,4.0,0.0,6,13,0,4.0,33.0,1.0,1
3,7,77.0,1.0,0.311,0,0,0,2.0,0.0,5,19,3,5.0,69.0,3.0,1
3,6,33.0,0.0,0.0,0,0,0,5.0,0.0,1,3,1,5.0,38.0,2.0,1
3,3,28.0,0.0,0.0,0,0,0,3.0,0.0,0,2,0,5.0,11.0,0.0,1
3,6,20.0,0.0,0.06,0,0,0,2.5,0.0,0,3,0,4.5,29.0,3.0,1
3,3,34.0,0.0,0.0,0,0,0,3.0,0.0,3,2,0,4.0,17.0,1.0,1
3,6,37.0,0.0,0.011,0,6,0,4.0,1.0,0,8,0,5.0,32.0,3.0,1
3,4,54.0,0.0,0.0,0,0,0,5.0,0.0,4,8,2,5.0,25.0,4.0,1
3,4,36.0,2.0,0.078,0,0,0,3.0,0.0,2,8,1,5.0,15.0,4.0,1
3,7,28.0,0.0,0.014,0,0,0,3.0,0.0,1,6,1,5.0,31.0,2.0,1
3,3,54.0,0.0,0.0,0,0,0,4.25,0.0,3,4,1,5.0,18.0,1.0,1
3,8,42.0,0.0,0.0,0,0,0,3.0,0.0,10,15,4,4.0,43.0,2.0,1
3,4,35.75,2.5,0.112,1,0,0,3.0,2.0,0,10,0,4.0,17.0,2.0,1
3,4,38.0,0.0,0.0,1,0,0,4.0,0.0,3,11,1,5.0,21.0,1.0,1
3,4,57.5,8.5,0.361,0,0,0,3.75,0.0,3,4,1,5.0,29.0,2.0,1
3,5,37.0,0.0,0.0,0,0,0,3.0,1.5,1,5,0,5.0,23.0,1.0,1
3,2,76.75,0.5,0.009,0,0,0,4.25,0.0,2,3,1,5.0,17.0,3.0,1
3,4,95.5,19.0,0.649,0,0,0,3.0,2.0,3,12,0,4.0,51.0,4.0,1
3,6,36.0,0.0,0.0,0,0,0,4.0,0.0,1,8,1,5.0,29.0,3.0,1
4,6,48.0,0.0,0.0,0,0,0,6.0,0.0,6,15,0,5.0,59.0,3.0,1
3,3,67.0,2.0,0.151,0,0,0,3.0,1.0,1,6,1,4.0,33.0,1.0,1
3,8,36.0,0.0,0.0,0,2,0,4.0,0.0,3,14,0,5.0,45.0,5.0,1
4,4,44.0,0.0,0.0,0,0,0,5.0,0.0,2,3,0,5.0,37.0,3.0,1
3,5,34.0,0.0,0.0,0,0,1,4.0,1.0,2,11,0,5.0,25.0,1.0,1
3,4,36.75,1.5,0.08,0,0,0,4.0,0.0,0,6,1,5.0,26.0,1.0,1
2,5,84.0,0.0,0.0,0,0,0,3.75,0.0,5,10,3,5.0,72.0,3.0,1
3,4,36.0,4.5,0.165,0,0,0,4.0,0.0,0,5,0,5.0,16.0,0.0,1
4,10,28.0,0.0,0.0,0,0,0,2.0,0.0,2,15,0,5.0,30.0,2.0,1
2,2,83.5,1.0,0.017,0,0,0,5.0,0.0,2,14,0,4.0,35.0,1.0,1
2,7,48.0,0.0,0.598,0,0,0,2.0,2.0,3,20,0,5.0,37.0,3.0,1
4,5,96.0,24.0,0.31,0,0,0,3.0,0.0,2,18,1,5.0,40.0,2.0,1
1,7,40.0,0.0,0.0,3,0,0,4.0,0.0,2,16,1,4.0,40.0,1.0,1
1,3,82.0,0.0,0.051,0,0,0,4.0,0.0,0,11,1,5.0,32.0,2.0,1
2,5,32.0,0.0,0.0,0,0,0,3.75,0.0,0,7,4,5.0,29.0,1.0,1
1,2,30.0,0.0,0.0,0,0,0,3.0,0.5,2,5,0,4.0,10.0,1.0,1
3,2,68.0,0.0,0.0,0,0,0,4.0,0.5,1,8,0,4.0,18.0,1.0,1
1,2,60.0,0.0,0.0,0,0,0,4.0,0.0,1,6,0,5.0,15.0,1.0,1
3,2,36.0,0.0,0.0,0,0,0,1.75,0.5,1,1,1,5.0,10.0,1.0,1
2,2,52.0,0.0,0.0,0,0,0,4.0,0.0,0,7,0,5.0,17.0,0.0,1
2,5,64.0,0.0,0.0,0,0,0,3.75,0.0,2,11,0,5.0,56.0,2.0,1
1,3,84.0,0.0,0.0,0,0,0,5.0,0.5,2,12,1,5.0,31.0,1.0,1
1,3,32.0,0.0,0.0,0,0,0,3.0,0.0,1,4,1,5.0,18.0,0.0,1
1,2,54.0,0.0,0.0,0,0,0,2.0,0.0,3,3,0,6.0,22.0,2.0,1
3,4,68.0,0.0,0.0,0,0,0,3.75,0.5,3,11,0,5.0,40.0,2.0,1
3,5,68.0,0.0,0.0,0,0,0,4.0,0.5,6,19,0,4.0,56.0,3.0,1
3,3,70.0,0.0,0.0,0,0,0,4.0,0.0,2,12,0,5.0,28.0,2.0,1
1,11,42.0,0.0,0.007,0,0,0,4.0,0.0,8,18,3,5.0,66.0,5.0,1
1,4,71.75,18.0,0.481,0,0,0,3.0,2.0,5,16,1,4.0,28.0,1.0,1
2,5,64.0,0.0,0.0,0,0,0,3.0,0.0,4,15,2,5.0,60.0,3.0,1
1,3,62.0,0.0,0.0,0,0,0,2.0,0.0,0,13,0,5.0,30.0,1.0,1
1,7,43.0,0.0,0.0,0,0,0,3.0,0.0,1,12,2,5.0,37.0,1.0,1
1,3,92.0,0.0,0.0,0,0,0,5.0,0.5,4,8,0,5.0,51.0,1.0,1
3,3,60.0,0.0,0.119,0,0,0,2.0,0.0,3,2,0,5.0,26.0,4.0,1
1,6,34.0,0.0,0.322,0,0,0,2.0,1.0,2,7,0,4.0,33.0,2.0,1
2,5,48.0,0.0,0.0,0,0,0,2.75,0.0,3,14,0,5.0,25.0,2.0,1
3,2,68.0,0.0,0.0,0,0,0,4.0,0.5,5,11,0,4.0,24.0,1.0,1
1,5,68.0,0.0,0.0,0,0,0,4.0,0.5,9,11,2,5.0,51.0,1.0,1
2,2,54.0,0.0,0.0,0,0,0,2.0,0.0,0,6,0,5.0,14.0,3.0,1
2,10,68.0,0.0,0.0,0,0,0,4.0,0.5,8,35,2,5.0,113.0,3.0,1
2,2,68.0,0.0,0.0,0,0,0,4.0,0.5,6,4,2,5.0,15.0,2.0,1
2,4,84.0,0.0,0.0,0,0,0,5.0,0.5,1,15,0,5.0,52.0,1.0,1
2,3,76.0,0.0,0.0,0,0,0,4.0,0.0,2,16,0,5.0,34.0,2.0,1
1,3,74.5,3.0,0.088,0,0,0,4.0,1.0,0,14,0,5.0,36.0,1.0,1
3,9,60.0,0.0,0.008,0,0,0,5.0,0.0,9,22,3,4.0,86.0,3.0,1
1,4,62.25,0.0,0.072,0,0,0,4.0,0.0,0,7,0,5.0,34.0,3.0,1
2,5,38.0,0.0,0.0,0,0,0,3.0,1.5,1,4,2,6.0,21.0,3.0,1
1,7,56.0,0.0,0.0,0,0,0,2.0,1.0,1,20,1,5.0,56.0,2.0,1
1,5,68.0,0.0,0.0,0,0,0,4.0,0.5,9,13,3,5.0,42.0,5.0,1
2,4,34.0,0.0,0.0,0,0,0,4.0,0.5,2,6,0,5.0,18.0,4.0,1
1,4,72.0,4.0,0.162,0,0,0,3.25,1.0,4,9,0,4.0,40.0,1.0,1
2,3,68.0,0.0,0.0,0,0,0,4.0,0.5,8,13,1,5.0,30.0,2.0,1
1,8,42.5,1.0,0.113,0,0,0,5.0,0.0,0,12,2,5.0,49.0,1.0,1
3,8,36.0,0.0,0.0,0,0,0,3.0,0.0,2,13,0,5.0,38.0,3.0,1
2,2,68.0,0.0,0.0,0,0,0,4.0,0.5,2,6,1,5.0,15.0,1.0,1
2,3,68.0,0.0,0.0,0,0,0,4.0,0.5,2,15,1,5.0,33.0,0.0,1
1,4,115.5,16.5,0.515,0,0,0,2.0,2.0,3,22,5,5.0,46.0,5.0,1
1,7,183.5,59.0,0.619,0,0,0,4.0,0.0,5,41,0,5.0,129.0,2.0,1
1,9,84.0,2.0,0.269,0,0,0,4.0,1.0,1,30,4,5.0,81.0,5.0,1
3,3,84.0,0.0,0.0,0,0,0,5.0,0.5,7,9,0,4.0,45.0,1.0,1
1,5,68.0,0.0,0.0,0,0,0,4.0,0.5,5,20,0,5.0,50.0,1.0,1
1,4,44.0,0.0,0.0,1,0,0,3.0,0.0,0,7,0,5.0,28.0,1.0,1
1,6,84.0,9.0,0.131,0,0,0,5.0,0.0,4,26,0,4.0,69.0,3.0,1
2,6,64.0,4.0,0.169,0,0,0,3.0,1.0,2,9,1,5.0,48.0,1.0,1
3,2,72.0,0.0,0.0,0,0,0,3.0,0.0,1,9,1,5.0,22.0,2.0,1
3,2,70.0,0.0,0.0,0,0,0,4.0,0.0,1,6,2,5.0,15.0,1.0,1
2,5,72.0,0.0,0.809,0,0,0,5.0,0.0,4,24,5,4.0,75.0,2.0,1
1,4,263.25,60.0,0.452,0,0,0,4.0,1.0,5,58,2,5.0,111.0,4.0,1
1,2,101.75,40.5,0.703,0,0,0,4.0,0.0,0,5,0,5.0,39.0,1.0,1
3,1,499.0,0.0,0.0,0,0,0,4.75,1.0,3,25,0,5.0,67.0,1.0,1
3,1,176.0,0.0,0.0,0,0,0,4.75,0.0,2,10,0,4.0,29.0,1.0,1
2,3,84.5,0.0,0.007,0,0,0,5.0,0.5,4,9,1,4.0,47.0,1.0,1
3,8,47.25,4.5,0.282,0,0,0,4.0,0.0,5,23,1,5.0,42.0,3.0,1
2,2,51.0,0.0,0.0,0,0,0,4.25,0.0,0,2,2,5.0,12.0,1.0,1
1,3,66.0,0.0,0.018,0,0,0,3.75,0.0,0,13,0,5.0,28.0,1.0,1
1,3,50.0,0.0,0.0,0,0,0,4.0,0.0,0,8,0,5.0,25.0,2.0,1
2,2,68.0,0.0,0.0,0,0,0,4.0,0.5,3,3,0,4.0,22.0,1.0,1
1,6,110.0,7.0,0.592,0,0,0,4.0,0.0,2,19,0,6.0,56.0,1.0,1
2,3,36.0,0.0,0.0,0,0,0,4.0,0.0,5,2,1,5.0,15.0,0.0,1
1,4,72.0,0.0,0.0,0,0,0,4.0,0.0,8,5,1,5.0,39.0,1.0,1
1,7,31.5,1.0,0.161,0,0,0,4.0,0.0,4,11,1,4.0,31.0,3.0,1
2,1,618.0,0.0,0.0,0,0,0,3.0,0.0,0,36,0,5.0,94.0,3.0,1
2,3,110.0,0.0,0.124,0,0,0,5.0,0.0,1,17,0,4.0,44.0,1.0,1
2,2,80.0,0.0,0.0,0,0,0,3.25,0.0,2,7,0,5.0,20.0,3.0,1
1,5,67.0,5.0,0.266,1,0,0,4.0,0.0,9,13,0,5.0,48.0,2.0,1
2,3,87.0,2.0,0.168,0,0,0,5.0,0.0,0,8,0,5.0,42.0,1.0,1
2,13,53.0,0.0,0.0,0,0,0,5.0,0.0,2,50,1,4.0,119.0,2.0,1
1,2,72.0,0.0,0.0,0,0,0,4.0,0.0,2,9,1,4.0,25.0,2.0,1
1,7,96.0,6.0,0.251,0,0,0,5.25,0.0,3,28,4,5.0,83.0,6.0,1
1,1,226.0,0.0,0.0,0,0,0,3.25,0.0,0,12,0,5.0,30.0,2.0,1
1,5,108.0,19.0,0.378,0,0,0,4.75,1.0,3,29,0,4.0,73.0,2.0,1
4,3,84.0,3.0,0.084,0,0,0,4.0,1.0,2,12,1,5.0,49.0,1.0,1
2,4,76.0,19.0,0.385,0,0,0,4.0,0.5,2,12,3,4.0,26.0,1.0,1
3,3,60.0,0.0,0.0,0,0,0,4.5,0.0,2,4,1,6.0,25.0,3.0,1
2,2,45.0,0.0,0.0,0,0,0,2.0,0.5,0,2,0,5.0,12.0,1.0,1
1,5,48.0,0.0,0.0,0,0,1,5.0,0.0,3,8,0,5.0,36.0,3.0,1
1,6,34.0,0.0,0.051,0,0,0,4.0,1.0,0,11,1,4.0,27.0,2.0,1
1,4,61.0,2.0,0.054,0,0,0,3.0,0.0,6,14,1,5.0,30.0,0.0,1
1,5,60.0,0.0,0.0,0,0,0,5.0,0.0,2,18,1,5.0,47.0,1.0,1
1,3,69.5,0.0,0.025,0,0,0,4.0,0.5,1,13,0,5.0,29.0,2.0,1
1,5,68.0,0.0,0.132,0,0,0,4.0,1.0,4,11,1,5.0,42.0,1.0,1
1,4,84.0,0.0,0.006,0,0,0,5.0,0.0,3,17,2,5.0,45.0,1.0,1
2,4,68.0,0.0,0.0,0,0,0,4.0,0.5,1,12,1,5.0,49.0,1.0,1
1,2,68.0,0.0,0.0,0,0,0,4.0,0.5,0,8,3,4.5,18.0,1.0,1
2,4,27.0,0.0,0.0,0,0,0,4.0,0.0,0,6,1,5.0,15.0,1.0,1
1,2,84.0,0.0,0.0,0,0,0,4.0,0.5,1,8,1,5.0,20.0,0.0,1
1,2,32.0,0.0,0.0,0,0,0,3.0,0.0,1,3,0,5.0,10.0,0.0,1
2,2,68.0,0.0,0.0,0,0,0,3.0,0.5,1,6,0,5.0,23.0,1.0,1
3,3,72.0,0.0,0.008,0,0,0,4.75,0.0,2,11,2,5.0,32.0,1.0,1
2,3,70.0,0.0,0.0,0,0,0,4.0,0.0,4,16,1,5.0,37.0,1.0,1
2,3,44.0,0.0,0.0,0,0,0,2.0,0.0,6,6,1,4.0,27.0,1.0,1
1,1,378.0,0.0,0.0,0,0,0,4.0,0.0,3,16,2,5.0,55.0,4.0,1
2,4,36.0,0.0,0.0,0,0,0,2.75,0.0,2,6,1,4.0,25.0,2.0,1
2,4,126.0,54.0,0.866,0,0,0,3.0,0.0,3,8,1,5.0,43.0,1.0,1
4,1,136.0,0.0,0.0,0,0,0,4.0,0.5,3,9,0,4.0,23.0,1.0,1
2,4,48.0,0.0,0.0,0,0,0,2.0,0.0,1,5,1,4.0,28.0,3.0,1
3,10,30.0,0.0,0.0,0,0,0,3.0,0.5,1,12,0,5.0,51.0,3.0,1
3,1,190.0,0.0,0.0,0,0,0,2.0,0.0,1,8,0,5.0,33.0,2.0,1
3,13,34.0,0.0,0.018,0,0,0,4.0,1.0,3,16,4,5.0,51.0,4.0,1
3,1,108.0,0.0,0.0,0,0,0,5.0,1.0,2,0,0,4.0,24.0,1.0,1
2,1,63.0,0.0,0.0,0,0,0,2.75,1.0,0,1,0,6.0,10.0,0.0,1
2,9,25.0,1.0,0.293,0,0,0,3.0,2.0,2,5,0,4.0,30.0,2.0,1
1,1,170.0,0.0,0.0,0,0,0,4.0,0.5,1,6,0,4.0,35.0,1.0,1
2,4,23.0,0.0,0.0,0,0,0,2.0,0.5,0,1,0,5.0,17.0,0.0,1
3,5,36.0,0.0,0.521,0,0,0,4.0,0.0,0,10,0,5.0,19.0,1.0,1
2,8,43.0,0.0,0.0,0,0,0,4.0,0.0,3,15,0,5.0,58.0,1.0,1
3,4,43.0,0.0,0.0,0,0,0,4.0,0.0,3,17,0,4.0,31.0,1.0,1
3,3,36.0,0.0,0.0,0,0,0,4.0,0.0,0,2,2,4.0,14.0,0.0,1
3,7,30.0,0.0,0.0,0,0,0,2.0,0.0,1,13,0,5.0,36.0,0.0,1
3,5,18.0,0.0,0.025,0,0,0,4.25,0.0,0,6,0,4.0,21.0,3.0,1
3,12,18.0,0.0,0.0,0,0,0,3.75,0.0,0,10,1,5.0,34.0,1.0,1
3,5,33.0,0.0,0.014,0,0,0,4.0,0.0,1,7,1,5.0,25.0,1.0,1
3,5,41.0,0.0,0.035,0,0,0,4.0,0.0,0,11,0,5.0,26.0,1.0,1
2,2,32.75,0.5,0.022,0,0,0,4.0,0.0,0,6,0,4.5,10.0,0.0,1
3,3,38.0,0.0,0.0,0,0,0,4.0,0.5,3,5,0,5.0,15.0,2.0,1
3,3,36.0,0.0,0.0,0,0,0,3.75,0.0,1,5,0,5.0,13.0,0.0,1
3,3,27.0,0.0,0.0,0,0,0,3.0,0.0,0,0,0,6.0,13.0,0.0,1
2,6,43.0,0.0,0.01,0,0,0,4.0,0.0,1,21,0,5.0,42.0,1.0,1
3,5,38.0,0.0,0.0,4,0,0,3.0,0.0,0,9,1,5.0,24.0,1.0,1
3,4,32.25,0.0,0.016,0,0,0,4.0,0.0,1,7,1,5.0,19.0,1.0,1
1,3,28.0,0.0,0.042,0,0,0,4.0,0.0,2,2,0,4.5,14.0,0.0,1
5,1,41.0,0.0,0.0,1,0,0,3.0,0.0,0,0,1,5.0,5.0,2.0,1
2,1,100.0,0.0,0.0,0,0,0,5.0,0.0,1,1,0,5.0,16.0,2.0,1
3,4,36.25,0.0,0.014,0,0,0,4.0,0.0,1,2,3,5.0,16.0,0.0,1
3,4,36.0,0.0,0.0,0,0,0,4.0,0.0,2,5,0,5.0,15.0,1.0,1
3,1,191.0,0.0,0.0,0,0,0,3.0,2.0,3,13,2,4.0,28.0,2.0,1
2,1,37.0,0.0,0.0,0,0,0,3.0,0.5,0,4,0,5.0,4.0,0.0,1
4,8,47.0,0.0,0.0,0,0,0,4.0,0.0,3,19,0,5.0,49.0,2.0,1
1,4,29.0,0.0,0.0,0,0,0,3.75,0.0,2,4,2,5.0,11.0,3.0,1
3,4,35.0,0.0,0.0,0,0,0,3.0,0.0,5,1,0,4.0,29.0,2.0,1
